beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"De Verboden Vrucht / Le Fruit Défendu","Brouwerij Hoegaarden","Belgian Strong Dark Ale",8.5,25,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2024-03-08 21:21:23",https://api.untappd.com/c/1361775161,https://api.untappd.com/beer/17145,https://api.untappd.com/brewery/302,Belgium,Hoegaarden,"Vlaams Gewest","fruity,sweet",,Bottle,1361775161,17145,302,https://untappd.s3.amazonaws.com/photos/2024_03_08/b1d73ac52422e83bf7a7cff65a6de156_c_1361775161_raw.jpg,3.49,3.49,"Kiria Brandsma",1,0
"Stroopwafel Stout","Two Chefs Brewing","Stout - American",6,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2024-03-09 19:40:27",https://api.untappd.com/c/1362168389,https://api.untappd.com/beer/5616923,https://api.untappd.com/brewery/43977,Netherlands,Amsterdam,Noord-Holland,"creamy,light bodied",,Can,1362168389,5616923,43977,https://untappd.s3.amazonaws.com/photos/2024_03_09/fc3b4361ad0c88371cf5f0712e9071dc_c_1362168389_raw.jpg,3.52,3.54,Ron,2,0
"Kompaan 39 Bloedbroeder","KOMPAAN Dutch Craft Beer Company","Stout - Imperial / Double",9.1,62,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2024-03-09 20:54:17",https://api.untappd.com/c/1362226904,https://api.untappd.com/beer/837077,https://api.untappd.com/brewery/32296,Netherlands,"Den Haag",Zuid-Holland,"dark,coffee,heavy,strong",,Can,1362226904,837077,32296,https://untappd.s3.amazonaws.com/photos/2024_03_09/13908b6ea4ef947e66c4fbd9ad209524_c_1362226904_raw.jpg,3.48,3.48,Ron,2,0
"Eureka Series Brownie Pastry Stout","Moersleutel Craft Brewery","Stout - Imperial / Double Pastry",13,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2024-03-09 21:46:30",https://api.untappd.com/c/1362270221,https://api.untappd.com/beer/5505772,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"chocolate,thick,sweet,coffee",,Can,1362270221,5505772,269726,https://untappd.s3.amazonaws.com/photos/2024_03_09/45b16442a98317e46a7eb480d0f3c26f_c_1362270221_raw.jpg,4.1,4.05,Ron,2,0
"Anagram Blueberry Cheesecake Stout",Omnipollo,"Stout - Imperial / Double Pastry",12,41,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2024-03-14 21:01:23",https://api.untappd.com/c/1363313104,https://api.untappd.com/beer/1501093,https://api.untappd.com/brewery/29486,Sweden,Sundbyberg,"Stockholms län","sweet,rich,thick,soft",,Bottle,1363313104,1501093,29486,https://untappd.s3.amazonaws.com/photos/2024_03_14/feaf9c3f4bcef2180ee57ab6b0dc47cb_c_1363313104_raw.jpg,4.28,4.28,,1,0
"Indulgence 16","Moersleutel Craft Brewery","Stout - Imperial / Double",14,0,"Moersleutel Adventkalender 2023 #16/24

Knap stukje brouwwerk","Untappd at Home",,NC,"United States",34.2347,-77.9482,5,"2024-03-15 19:08:32",https://api.untappd.com/c/1363539870,https://api.untappd.com/beer/5610466,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"thick,bourbon,caramelly",,Bottle,1363539870,5610466,269726,https://untappd.s3.amazonaws.com/photos/2024_03_15/9bd03a8b0cf15630789cbdc0eee17dd0_c_1363539870_raw.jpg,4.54,4.45,,1,0
"Macaroon Machine","Moersleutel Craft Brewery","Stout - Imperial / Double Pastry",10,55,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2024-03-15 22:11:47",https://api.untappd.com/c/1363657460,https://api.untappd.com/beer/4174921,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"coffeeish,coconut",,Can,1363657460,4174921,269726,https://untappd.s3.amazonaws.com/photos/2024_03_15/1fddad0cb9d856ffb71063ee3eb1eef2_c_1363657460_raw.jpg,3.92,3.92,"Kiria Brandsma",0,0
"Petrus Red","Brouwerij De Brabandere","Sour - Fruited",8.5,20,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2024-03-16 20:39:33",https://api.untappd.com/c/1364085292,https://api.untappd.com/beer/311764,https://api.untappd.com/brewery/4571,Belgium,Harelbeke,"Vlaams Gewest","sweet,fruity,sour,tart",,Bottle,1364085292,311764,4571,https://untappd.s3.amazonaws.com/photos/2024_03_16/62ff74ae36cffa2e839e4829b13266cd_c_1364085292_raw.jpg,3.6,3.6,,1,0
"Val-Dieu Grand Cru","Brasserie de l'Abbaye du Val-Dieu","Belgian Quadrupel",10.5,20,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2024-03-16 21:41:48",https://api.untappd.com/c/1364140947,https://api.untappd.com/beer/352,https://api.untappd.com/brewery/175,Belgium,Aubel,"Région Wallonne","sweet,smooth",,Bottle,1364140947,352,175,https://untappd.s3.amazonaws.com/photos/2024_03_16/674ffab187d75845a766bfceca0a942a_c_1364140947_raw.jpg,3.79,3.79,,1,0
Kutbier,"Brouwerij Boegbeeld","Belgian Blonde",6.3,39,"Leeft wel naar de naam toe","Untappd at Home",,NC,"United States",34.2347,-77.9482,2.75,"2024-03-22 21:44:51",https://api.untappd.com/c/1365538303,https://api.untappd.com/beer/1268895,https://api.untappd.com/brewery/190702,Netherlands,'s-Hertogenbosch,Noord-Brabant,"light bodied,sweetness,sour",,Bottle,1365538303,1268895,190702,https://untappd.s3.amazonaws.com/photos/2024_03_22/96035832902738f95a36c7d6c8bdd26b_c_1365538303_raw.jpg,3.36,3.36,"Kiria Brandsma",1,0
"Motor Oil / Motorolie","Moersleutel Craft Brewery","Stout - Russian Imperial",12,55,LCI,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2024-03-23 01:19:55",https://api.untappd.com/c/1365663190,https://api.untappd.com/beer/1733389,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"dark,heavy,coffee,smooth",,Can,1365663190,1733389,269726,https://untappd.s3.amazonaws.com/photos/2024_03_23/8e70380c4d5375261e1b519e31b842ab_c_1365663190_raw.jpg,3.81,3.81,"Kiria Brandsma",0,0
"Trappist Westvleteren 8","Brouwerij De Sint-Sixtusabdij van Westvleteren","Belgian Dubbel",8,35,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2024-03-23 20:57:54",https://api.untappd.com/c/1365998743,https://api.untappd.com/beer/1127,https://api.untappd.com/brewery/263,Belgium,Vleteren,"Vlaams Gewest","smooth,rich,sweet",,Bottle,1365998743,1127,263,https://untappd.s3.amazonaws.com/photos/2024_03_23/15e37e567574acaec9cfa4c2965acc5b_c_1365998743_raw.jpg,4.19,4.19,Ron,1,0
"Pastry Train: Pecan Pie","Brouwerij Kees","Stout - Imperial / Double Pastry",13.1,39,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2024-03-23 21:52:14",https://api.untappd.com/c/1366046786,https://api.untappd.com/beer/5595573,https://api.untappd.com/brewery/188723,Netherlands,Middelburg,Zeeland,"sweet,coffeeish,pecan,full bodied",,Can,1366046786,5595573,188723,https://untappd.s3.amazonaws.com/photos/2024_03_23/0895e7aae0355cabafdc476f1f690619_c_1366046786_raw.jpg,3.87,3.85,,1,0
"8720615262625 (Barcode Copper & Obsidian)","Moersleutel Craft Brewery","Stout - Imperial / Double",14,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2024-03-27 19:27:59",https://api.untappd.com/c/1366914522,https://api.untappd.com/beer/5581661,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"sticky,boozy,vanilla,chocolate",,Can,1366914522,5581661,269726,https://untappd.s3.amazonaws.com/photos/2024_03_27/4f87fd4d5ab0cf03934429564ba0fd08_c_1366914522_raw.jpg,4.41,4.37,,1,0
"Mooie Nel IPA / Northsea IPA",Jopen,"IPA - American",6.5,70,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2024-03-29 22:30:21",https://api.untappd.com/c/1367612617,https://api.untappd.com/beer/155693,https://api.untappd.com/brewery/620,Netherlands,Haarlem,Noord-Holland,"hoppy,bitter",,Can,1367612617,155693,620,https://untappd.s3.amazonaws.com/photos/2024_03_29/e05c371c67f22a043e08b6bf720169e6_c_1367612617_raw.jpg,3.59,3.59,"Kiria Brandsma",2,0
"Coffee Grinder","Moersleutel Craft Brewery","Stout - Coffee",7.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2024-03-29 23:21:10",https://api.untappd.com/c/1367645909,https://api.untappd.com/beer/5505786,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"roasty,coffee",,Can,1367645909,5505786,269726,https://untappd.s3.amazonaws.com/photos/2024_03_29/5e47c80b696ce5e39aa45f0462a0225d_c_1367645909_raw.jpg,3.79,3.78,"Kiria Brandsma",2,0
"Gooisch Zwart","Gooische Bierbrouwerij",Schwarzbier,5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2024-03-30 20:53:10",https://api.untappd.com/c/1368035158,https://api.untappd.com/beer/181003,https://api.untappd.com/brewery/21810,Netherlands,Hilversum,Noord-Holland,"dark,smooth,malty,sweet",,Bottle,1368035158,181003,21810,https://untappd.s3.amazonaws.com/photos/2024_03_30/3aeca811521283aee6517ca7a6bf3fe5_c_1368035158_raw.jpg,3.33,3.35,Ron,2,0
"Zundert 10","Trappistenbrouwerij de Kievit B.V.","Belgian Quadrupel",10,53,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2024-03-30 21:32:49",https://api.untappd.com/c/1368069820,https://api.untappd.com/beer/2810072,https://api.untappd.com/brewery/90997,Netherlands,"Klein Zundert",Noord-Brabant,"dark,strong,sweet",,Bottle,1368069820,2810072,90997,https://untappd.s3.amazonaws.com/photos/2024_03_30/3caad7a142247af9876d352979eee284_c_1368069820_raw.jpg,3.74,3.74,Ron,2,0
"Ārpus x Magnanimous Brewing QDH Simcoe Cryo X Citra Lupomax x Strata x Nelson QIPA","Ārpus Brewing Co.","IPA - Quadruple",11.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2024-03-30 22:22:03",https://api.untappd.com/c/1368110745,https://api.untappd.com/beer/5643209,https://api.untappd.com/brewery/380185,Latvia,Eimuri,"Ādažu novads","full bodied,hoppy,hazy,citrus",,Can,1368110745,5643209,380185,https://untappd.s3.amazonaws.com/photos/2024_03_30/62ad53d2b693f33a5d500982f7ab52f2_c_1368110745_raw.jpg,4.23,4.18,Ron,2,0
"Paulaner Hefe-Weißbier / Hefe-Weizen / Weissbier","Paulaner Brauerei","Wheat Beer - Hefeweizen",5.5,16,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2024-03-31 17:30:00",https://api.untappd.com/c/1368366193,https://api.untappd.com/beer/15677,https://api.untappd.com/brewery/972,Germany,Munich,Bayern,"banana,sweet",,Bottle,1368366193,15677,972,https://untappd.s3.amazonaws.com/photos/2024_03_31/13c85efad4d5f5cf3d39c49c62302a28_c_1368366193_raw.jpg,3.67,3.67,Ron,2,0
Pilsener,"Hertog Jan","Pilsner - Other",5.1,21,,"Bowlingcentrum Groeneveld",Ede,Gelderland,Nederland,52.0427,5.66799,3.25,"2024-04-06 16:24:06",https://api.untappd.com/c/1369816792,https://api.untappd.com/beer/94130,https://api.untappd.com/brewery/1953,Netherlands,Arcen,Limburg,"smooth,light bodied,clean,sweet",,Draft,1369816792,94130,1953,https://untappd.s3.amazonaws.com/photos/2024_04_06/b52e5d916f8ccf89b70ff11821e35f2d_c_1369816792_raw.jpg,3.63,3.63,"Kiria Brandsma",2,2
Skuumkoppe,"Texelse Bierbrouwerij","Wheat Beer - Dunkelweizen",6,16,,"Wereldrestaurant 7 Continenten",Ede,Gelderland,Nederland,52.045,5.67176,3.75,"2024-04-06 17:59:02",https://api.untappd.com/c/1369863055,https://api.untappd.com/beer/51276,https://api.untappd.com/brewery/2245,Netherlands,Oudeschild,Noord-Holland,"smooth,sweet,soft,dark",,Draft,1369863055,51276,2245,https://untappd.s3.amazonaws.com/photos/2024_04_06/03657f03e73fc1c9d173c5592aca782e_c_1369863055_raw.jpg,3.63,3.63,"Kiria Brandsma",1,0
Skuumkoppe,"Texelse Bierbrouwerij","Wheat Beer - Dunkelweizen",6,16,,"Wereldrestaurant 7 Continenten",Ede,Gelderland,Nederland,52.045,5.67176,3.75,"2024-04-06 18:37:07",https://api.untappd.com/c/1369886949,https://api.untappd.com/beer/51276,https://api.untappd.com/brewery/2245,Netherlands,Oudeschild,Noord-Holland,"smooth,sweet,soft,dark",,Draft,1369886949,51276,2245,https://untappd.s3.amazonaws.com/photos/2024_04_06/80d75d2d378d83bdf0a6d083e096e5f4_c_1369886949_raw.jpg,3.63,3.63,"Kiria Brandsma",1,0
"Leffe Blonde / Blond","Abbaye de Leffe","Belgian Blonde",6.6,20,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2024-04-06 21:41:31",https://api.untappd.com/c/1370031878,https://api.untappd.com/beer/5940,https://api.untappd.com/brewery/5,Belgium,Leuven,"Vlaams Gewest","smooth,sweet,light bodied",,Bottle,1370031878,5940,5,https://untappd.s3.amazonaws.com/photos/2024_04_06/75a6b3cf888b23e312301f84c9525617_c_1370031878_raw.jpg,3.58,3.58,,1,0
"Kutbier met Perzik","Brouwerij Boegbeeld","Belgian Blonde",6.3,39,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2024-04-12 22:52:23",https://api.untappd.com/c/1371535366,https://api.untappd.com/beer/4081837,https://api.untappd.com/brewery/190702,Netherlands,'s-Hertogenbosch,Noord-Brabant,"peachy,bitter,light bodied",,Bottle,1371535366,4081837,190702,https://untappd.s3.amazonaws.com/photos/2024_04_12/7352e03061fd94f0a468141699848f6e_c_1371535366_raw.jpg,3.34,3.35,"Kiria Brandsma",1,0
"Stroop & Wafel","Brouwerij de Molen","Strong Ale - Other",8.9,20,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2024-04-12 23:56:49",https://api.untappd.com/c/1371575705,https://api.untappd.com/beer/5552716,https://api.untappd.com/brewery/3367,Netherlands,Bodegraven,Zuid-Holland,"brown sugar,alcoholic,light bodied",,Bottle,1371575705,5552716,3367,https://untappd.s3.amazonaws.com/photos/2024_04_12/920136a2573b03bd2ac1226d014349fa_c_1371575705_raw.jpg,3.17,3.19,"Kiria Brandsma",1,0
Heineken,Heineken,"Lager - Pale",5,23,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3,"2024-04-13 15:33:09",https://api.untappd.com/c/1371774976,https://api.untappd.com/beer/5860,https://api.untappd.com/brewery/1400,Netherlands,Zoeterwoude,Zuid-Holland,"light bodied,clean,smooth",,Bottle,1371774976,5860,1400,https://untappd.s3.amazonaws.com/photos/2024_04_13/e8b47c992a12c11af6e24dbe1d7fe041_c_1371774976_raw.jpg,2.95,2.95,,1,0
"De Düstere Wilde Weisse' (2023-)","Hosenhym Bierbrouwers","Wheat Beer - Hefeweizen",6.2,25,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2024-04-13 21:54:33",https://api.untappd.com/c/1372014670,https://api.untappd.com/beer/5379816,https://api.untappd.com/brewery/260462,Netherlands,Huissen,Gelderland,"fruity,bitter,banana",,Bottle,1372014670,5379816,260462,https://untappd.s3.amazonaws.com/photos/2024_04_13/29c7446212fbfdc6880d42b95162af7f_c_1372014670_raw.jpg,3.55,3.67,,1,0
"Barrel Aged Quadrupel - Calvados (2022)","Gulpener Bierbrouwerij","Belgian Quadrupel",12,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2024-04-13 23:08:28",https://api.untappd.com/c/1372082922,https://api.untappd.com/beer/5117386,https://api.untappd.com/brewery/619,Netherlands,Gulpen,Limburg,"strong,honey,sweet",,Bottle,1372082922,5117386,619,https://untappd.s3.amazonaws.com/photos/2024_04_13/dfb51497ed60fc3f98f9d06ae8423a3e_c_1372082922_raw.jpg,4.05,4.03,,1,0
"Aalmoes Oopsy Hazy","Brouwerij De Hemel","IPA - New England / Hazy",5.5,55,,"Restaurant & Brouwerscafé De Hemel",Nijmegen,Gelderland,Nederland,51.8488,5.86438,3.75,"2024-04-19 16:58:32",https://api.untappd.com/c/1373290090,https://api.untappd.com/beer/5785541,https://api.untappd.com/brewery/1192,Netherlands,Nijmegen,Gelderland,"citrusy,hoppy,citrus",,Draft,1373290090,5785541,1192,https://untappd.s3.amazonaws.com/photos/2024_04_19/601529f47d31842bd8583d5f69a813c3_c_1373290090_raw.jpg,3.62,3.68,,1,0
"Howling Wolf","Two Chefs Brewing","Porter - Other",6,54,,Wunderkammer,Nijmegen,Gelderland,Nederland,51.8471,5.8614,3.5,"2024-04-19 20:06:19",https://api.untappd.com/c/1373371069,https://api.untappd.com/beer/579522,https://api.untappd.com/brewery/43977,Netherlands,Amsterdam,Noord-Holland,"dark,coffee,smooth",,Can,1373371069,579522,43977,https://untappd.s3.amazonaws.com/photos/2024_04_19/3a4d3d4ff7b4f266e6845091644e0b80_c_1373371069_raw.jpg,3.43,3.43,,1,0
Öö,Põhjala,"Porter - Imperial / Double Baltic",10.5,60,,Wunderkammer,Nijmegen,Gelderland,Nederland,51.8471,5.8614,4,"2024-04-19 21:22:31",https://api.untappd.com/c/1373419065,https://api.untappd.com/beer/309362,https://api.untappd.com/brewery/54434,Estonia,Tallinn,"Harju maakond","salty,licorice,smooth,dark",,Bottle,1373419065,309362,54434,https://untappd.s3.amazonaws.com/photos/2024_04_19/2402e29946f6158a74c622a8d1e5f907_c_1373419065_raw.jpg,3.94,3.94,,1,0
"Spitsbergen Dark Season","Svalbard Bryggeri","Brown Ale - English",6.5,28,,"'T TAPHUYS Arnhem",Arnhem,Gelderland,Nederland,51.9822,5.90732,3.75,"2024-04-20 18:54:24",https://api.untappd.com/c/1373800535,https://api.untappd.com/beer/1292739,https://api.untappd.com/brewery/219081,Norway,Longyearbyen,Svalbard,"dark,sweet,molasses,gentle",,Draft,1373800535,1292739,219081,https://untappd.s3.amazonaws.com/photos/2024_04_20/b6e28793a7eb5ebce0fc25392132e633_c_1373800535_raw.jpg,3.55,3.56,"Kiria Brandsma",2,0
Stoof,"Nevel Wild Ales","Wild Ale - Other",7.8,0,,"'T TAPHUYS Arnhem",Arnhem,Gelderland,Nederland,51.9822,5.90732,3.75,"2024-04-20 19:07:37",https://api.untappd.com/c/1373809820,https://api.untappd.com/beer/5632744,https://api.untappd.com/brewery/129660,Netherlands,Nijmegen,Gelderland,"sour,dry,pear",,Draft,1373809820,5632744,129660,https://untappd.s3.amazonaws.com/photos/2024_04_20/ad2d12663424220b6ff59a6b424b1187_c_1373809820_raw.jpg,3.35,3.45,"Kiria Brandsma",2,0
Omega,"Brouwerij Alvinne","Sour - Other",6,0,,"'T TAPHUYS Arnhem",Arnhem,Gelderland,Nederland,51.9822,5.90732,4.25,"2024-04-20 19:44:02",https://api.untappd.com/c/1373838446,https://api.untappd.com/beer/548937,https://api.untappd.com/brewery/2390,Belgium,Zwevegem,"Vlaams Gewest","sour,tart,apple,dry",,Draft,1373838446,548937,2390,https://untappd.s3.amazonaws.com/photos/2024_04_20/7a1e26a96e3485271d3777a8288031d2_c_1373838446_raw.jpg,3.66,3.66,"Kiria Brandsma",1,0
"Pime Öö",Põhjala,"Stout - Imperial / Double",13.6,60,,"'T TAPHUYS Arnhem",Arnhem,Gelderland,Nederland,51.9822,5.90732,4,"2024-04-20 20:18:00",https://api.untappd.com/c/1373866132,https://api.untappd.com/beer/914232,https://api.untappd.com/brewery/54434,Estonia,Tallinn,"Harju maakond","sweet,dark,heavy,thick",,Draft,1373866132,914232,54434,https://untappd.s3.amazonaws.com/photos/2024_04_20/3b023470c71b0357e2696a711043adf1_c_1373866132_raw.jpg,4.06,4.06,"Kiria Brandsma",2,0
Smeerkees,"Brouwerij Kees","Stout - Other",14.9,55,,"'T TAPHUYS Arnhem",Arnhem,Gelderland,Nederland,51.9822,5.90732,3.75,"2024-04-20 20:55:46",https://api.untappd.com/c/1373899278,https://api.untappd.com/beer/5678873,https://api.untappd.com/brewery/188723,Netherlands,Middelburg,Zeeland,"peanut butter,chocolate",,Draft,1373899278,5678873,188723,https://untappd.s3.amazonaws.com/photos/2024_04_20/2afa3189ddfdc13c96c77a3ae9418c4c_c_1373899278_raw.jpg,3.86,3.85,"Kiria Brandsma",1,0
"The Magician's Nephew","Wander Beyond Brewing","Stout - Imperial / Double Pastry",15.1,0,,"'T TAPHUYS Arnhem",Arnhem,Gelderland,Nederland,51.9822,5.90732,4,"2024-04-20 21:16:43",https://api.untappd.com/c/1373918511,https://api.untappd.com/beer/5381573,https://api.untappd.com/brewery/371188,England,Manchester,"Greater Manchester","bourbon,strong,chili,chocolate,sweet",,Draft,1373918511,5381573,371188,https://untappd.s3.amazonaws.com/photos/2024_04_20/73707383e3243cac87c7f4343837cc49_c_1373918511_raw.jpg,3.92,3.87,"Kiria Brandsma",1,0
"Motor Oil / Motorolie","Moersleutel Craft Brewery","Stout - Russian Imperial",12,55,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2024-04-26 22:07:59",https://api.untappd.com/c/1375362420,https://api.untappd.com/beer/1733389,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"dark,heavy,smooth",,Can,1375362420,1733389,269726,https://untappd.s3.amazonaws.com/photos/2024_04_26/07908c8183b70cd104f65d52870114ad_c_1375362420_raw.jpg,3.81,3.81,"Kiria Brandsma",1,0
"Minne - Batch #7","Nevel Wild Ales","Wild Ale - Other",5.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2024-04-27 21:09:25",https://api.untappd.com/c/1375808653,https://api.untappd.com/beer/5757781,https://api.untappd.com/brewery/129660,Netherlands,Nijmegen,Gelderland,"sour,drying",,Bottle,1375808653,5757781,129660,https://untappd.s3.amazonaws.com/photos/2024_04_27/aa4c66da347f6d403225894df8a1c71e_c_1375808653_raw.jpg,3.76,3.72,,1,0
"Met Je Cascade Groene Trui / Cascade Green Sweater","Uiltje Brewing Company","IPA - Imperial / Double",8,65,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2024-04-27 22:01:51",https://api.untappd.com/c/1375851425,https://api.untappd.com/beer/627843,https://api.untappd.com/brewery/32280,Netherlands,Haarlem,Noord-Holland,"hoppy,fruity,sweet",,Can,1375851425,627843,32280,https://untappd.s3.amazonaws.com/photos/2024_04_27/4ee7d810003eae667babbeb83f753364_c_1375851425_raw.jpg,3.75,3.75,,0,0
"Motor Oil Vanilla, Chocolate & Coffee","Moersleutel Craft Brewery","Stout - Russian Imperial",12,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2024-04-29 21:36:18",https://api.untappd.com/c/1376440889,https://api.untappd.com/beer/5075567,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"coffee,chocolate,sweet",,Can,1376440889,5075567,269726,https://untappd.s3.amazonaws.com/photos/2024_04_29/d8b99e94c7d9805aa18749da45477d1b_c_1376440889_raw.jpg,4.09,4.07,,1,0
